PCT_INHB_DD2,pXC50_3D7
16.0,6.02313
98.0,6.61154
46.0,6.01302
0.0,5.86669
27.0,6.11916
29.0,6.13317
61.0,5.90485
79.0,5.99882
98.0,6.77495
95.0,6.13461
57.0,5.94816
11.0,6.02892
87.0,5.95268
24.0,6.24818
96.0,6.49802
68.0,6.18825
61.0,6.6471
49.0,6.19381
98.0,7.0561
32.0,6.00856
96.0,6.1377
10.0,5.93594
15.0,5.98413
25.0,6.42516
8.0,6.72582
55.0,6.06631
86.0,6.09321
94.0,6.10372
94.0,6.2294
99.0,6.28592
84.0,6.18918
98.0,7.02427
84.0,6.19168
14.0,5.9111
75.0,6.32234
9.0,6.33077
0.0,6.07459
97.0,8.49485
98.0,6.04924
100.0,6.12555
99.0,6.65049
9.0,6.08444
95.0,6.13648
93.0,6.40028
4.0,6.26599
25.0,6.15149
91.0,6.00966
56.0,6.11611
97.0,8.49485
13.0,5.99744
95.0,6.37787
27.0,6.03087
99.0,6.89849
42.0,6.20395
30.0,6.17405
74.0,6.05163
98.0,6.06418
65.0,6.10806
37.0,6.51775
2.0,6.09247
6.0,6.11851
33.0,6.02181
0.0,6.6347
97.0,6.44845
76.0,6.62664
0.0,6.05146
66.0,6.37954
66.0,6.13974
99.0,5.85878
97.0,5.98545
28.0,6.00934
9.0,5.8546
99.0,6.712
89.0,6.68494
86.0,6.11386
45.0,5.96917
16.0,5.89504
93.0,6.08005
99.0,6.73102
99.0,6.93039
6.0,6.63046
36.0,6.14863
49.0,5.91922
99.0,6.40033
55.0,5.98769
21.0,6.1753
39.0,5.88945
0.0,6.47439
42.0,6.65746
16.0,7.00534
14.0,6.05981
97.0,6.65096
64.0,6.08243
57.0,6.07936
0.0,6.07659
36.0,6.09998
99.0,6.49634
58.0,6.15513
5.0,6.18706
22.0,5.93096
30.0,5.92315
25.0,6.03292
100.0,6.77453
77.0,5.9376
78.0,6.23095
99.0,6.5645
90.0,6.02397
5.0,6.28572
80.0,6.06259
63.0,6.23312
50.0,6.07211
88.0,6.13494
19.0,6.10482
12.0,6.71846
60.0,6.31246
88.0,6.60075
17.0,6.04965
16.0,6.03137
0.0,6.03238
56.0,6.12102
34.0,6.12494
98.0,6.70996
100.0,6.46528
16.0,5.99552
96.0,6.3057
58.0,6.21061
23.0,6.01408
99.0,7.18752
78.0,5.93704
99.0,6.47231
86.0,6.32959
2.0,8.1007
59.0,6.20897
26.0,6.03788
72.0,6.25134
73.0,6.03209
100.0,6.79826
89.0,6.58102
82.0,6.10865
28.0,6.07564
98.0,6.86713
98.0,6.35062
97.0,6.74035
21.0,6.13454
99.0,6.64665
10.0,6.02178
79.0,6.11547
32.0,5.98972
11.0,5.92636
62.0,6.12311
66.0,6.47993
9.0,5.89209
28.0,5.92532
93.0,6.19985
82.0,6.10875
80.0,6.06455
36.0,6.16809
44.0,6.09425
66.0,6.64012
42.0,6.20445
98.0,6.40032
48.0,6.17085
100.0,6.51136
88.0,6.1098
47.0,6.1735
1.0,6.63545
27.0,6.08206
69.0,6.38731
11.0,5.97403
68.0,6.01373
98.0,6.2098
58.0,6.11721
91.0,6.16124
98.0,7.00525
96.0,8.38772
76.0,6.58883
68.0,6.15309
24.0,6.39535
14.0,5.91148
40.0,5.8462
85.0,5.99093
0.0,5.88028
2.0,6.12891
95.0,6.25991
32.0,6.12823
3.0,5.84248
99.0,6.72979
8.0,5.96439
85.0,6.67816
5.0,6.17672
68.0,5.96114
73.0,6.12025
89.0,6.61208
0.0,6.00771
88.0,6.79725
99.0,6.64953
1.0,6.00516
98.0,6.44536
64.0,6.18282
13.0,5.83446
9.0,6.15231
39.0,6.21771
71.0,6.25349
98.0,6.4255
80.0,6.37139
98.0,6.16621
51.0,5.86582
61.0,6.12914
63.0,6.74497
74.0,6.1189
11.0,6.00966
16.0,5.87798
98.0,6.686
98.0,6.6503
68.0,6.08803
0.0,5.98538
20.0,6.00568
56.0,6.13557
85.0,6.04864
70.0,6.25497
98.0,6.10214
73.0,6.09541
20.0,5.94952
96.0,6.1077
40.0,6.27864
0.0,5.8487
99.0,6.58868
77.0,5.90694
35.0,6.13406
0.0,5.88656
0.0,6.13969
0.0,6.23229
38.0,5.99956
84.0,6.55721
17.0,5.8685
98.0,6.73576
25.0,6.06846
73.0,6.07142
100.0,6.39032
95.0,6.06652
3.0,6.1163
0.0,6.05281
100.0,6.80999
99.0,6.72454
96.0,6.29078
54.0,6.37355
68.0,6.04588
99.0,6.16053
49.0,6.08638
68.0,6.11717
94.0,5.91686
62.0,5.95926
97.0,6.09456
89.0,6.32813
74.0,6.07889
93.0,6.34294
67.0,6.01111
34.0,6.05118
96.0,6.15635
95.0,6.76478
90.0,6.20458
80.0,6.18971
44.0,6.71093
92.0,6.25688
100.0,6.8976
10.0,5.96701
94.0,6.02775
42.0,5.9512
4.0,6.18445
7.0,5.86195
77.0,6.21572
65.0,6.03626
100.0,6.85249
98.0,7.2434
27.0,6.01973
84.0,6.08578
24.0,6.11171
98.0,6.12159
37.0,6.14271
31.0,5.9883
8.0,6.08156
98.0,6.27667
36.0,6.01105
20.0,5.98972
48.0,6.4865
19.0,6.00828
85.0,6.2948
0.0,6.15876
85.0,6.15266
100.0,6.15217
7.0,6.09182
35.0,6.20679
53.0,6.12838
96.0,6.12196
85.0,6.10682
84.0,6.82486
50.0,6.11802
64.0,6.15989
97.0,5.97576
23.0,6.93746
4.0,6.12116
19.0,6.00871
87.0,6.01894
95.0,6.65365
32.0,5.96102
20.0,6.07973
49.0,6.03868
32.0,6.0101
56.0,5.94053
97.0,6.69528
99.0,6.86157
23.0,6.20594
0.0,6.08189
93.0,6.56795
20.0,5.99092
0.0,6.72635
70.0,6.13387
43.0,6.79327
1.0,5.86929
0.0,6.11543
87.0,6.10132
70.0,6.01321
100.0,6.59305
95.0,6.52158
3.0,6.07054
31.0,6.04015
99.0,6.2828
55.0,6.11897
96.0,6.15706
97.0,6.70344
30.0,6.01378
84.0,6.21465
59.0,6.15035
34.0,6.10593
98.0,6.12522
87.0,6.08645
96.0,6.08464
52.0,6.64817
43.0,6.12527
9.0,5.99705
100.0,6.63581
66.0,5.96496
42.0,6.14773
94.0,6.11315
95.0,6.02799
1.0,5.90297
57.0,6.13212
48.0,6.73074
21.0,6.05686
77.0,6.00479
0.0,5.98481
6.0,5.99158
29.0,6.0007
18.0,5.95129
57.0,6.06395
80.0,6.11526
47.0,6.11194
51.0,6.14173
41.0,6.16122
90.0,6.21913
76.0,6.1376
32.0,6.10268
32.0,6.11638
99.0,6.49517
0.0,5.88828
75.0,6.50142
92.0,5.99208
98.0,6.00745
89.0,6.00378
78.0,6.28541
31.0,6.22381
47.0,6.15627
100.0,6.52682
97.0,7.00187
93.0,6.09833
10.0,5.80651
36.0,6.04257
96.0,6.73966
26.0,6.07542
87.0,6.08837
34.0,5.93628
58.0,6.07711
94.0,6.67109
100.0,6.77644
9.0,5.89281
5.0,6.08779
15.0,5.94431
3.0,5.9589
99.0,6.83089
16.0,5.92113
0.0,6.11314
43.0,6.08867
64.0,6.13609
59.0,5.96587
99.0,6.16857
58.0,5.99508
13.0,5.97239
94.0,6.09807
17.0,6.06008
44.0,6.06406
81.0,6.05078
98.0,6.14082
54.0,5.86414
78.0,6.00393
64.0,6.03269
93.0,6.13977
59.0,6.1452
88.0,6.11726
98.0,6.26449
78.0,6.20855
95.0,6.32785
51.0,6.1233
84.0,6.07549
23.0,5.94874
49.0,6.12595
32.0,6.06189
59.0,6.1365
97.0,8.49485
25.0,5.98343
98.0,5.9167
10.0,6.15913
1.0,5.95902
1.0,6.04636
0.0,5.91728
61.0,6.19612
39.0,6.09124
94.0,6.04437
17.0,6.17337
7.0,5.98846
3.0,6.6076
100.0,6.61354
97.0,6.77464
87.0,6.77079
15.0,5.9702
84.0,6.07817
93.0,6.09703
9.0,6.05205
55.0,5.89648
0.0,6.16084
96.0,6.84769
76.0,6.0286
41.0,6.3536
0.0,6.25428
55.0,6.1368
50.0,5.892
17.0,6.03139
51.0,6.07193
10.0,6.05923
64.0,5.95211
48.0,6.6394
92.0,6.02122
88.0,6.0511
100.0,7.04456
99.0,6.3114
3.0,5.80691
86.0,6.11136
69.0,5.88552
95.0,6.06236
63.0,6.07543
98.0,6.01889
57.0,5.95659
95.0,6.1579
31.0,6.02569
81.0,5.98817
95.0,6.48966
87.0,6.2542
21.0,6.65609
94.0,6.41773
85.0,6.05618
12.0,6.04045
88.0,6.08851
93.0,6.25811
97.0,6.00771
36.0,6.11193
100.0,6.14212
50.0,6.06946
99.0,6.68859
51.0,6.24983
50.0,6.24272
22.0,6.2059
96.0,6.3211
31.0,6.09489
0.0,6.06118
39.0,6.23315
99.0,7.16332
5.0,6.07738
86.0,6.76871
0.0,5.80394
99.0,6.24996
52.0,6.01802
34.0,6.03263
91.0,6.25787
10.0,5.93929
100.0,6.82748
95.0,6.12311
74.0,6.0905
85.0,6.18711
16.0,6.14588
45.0,6.12343
99.0,6.48225
38.0,6.1692
6.0,5.85132
39.0,6.03435
82.0,6.04312
93.0,5.93934
28.0,6.16138
90.0,6.09288
70.0,6.13306
39.0,6.06703
0.0,6.07924
82.0,6.03296
1.0,6.03425
21.0,6.05852
100.0,6.85735
76.0,6.343
41.0,6.22013
95.0,6.2219
95.0,6.41433
94.0,6.07374
94.0,6.09418
84.0,6.12472
98.0,7.3813
85.0,6.32969
54.0,5.99863
92.0,6.45615
73.0,6.07059
41.0,6.14284
18.0,5.82579
68.0,6.03404
17.0,6.03357
100.0,6.06383
99.0,6.12665
30.0,5.92788
81.0,6.09993
41.0,6.03122
22.0,6.09464
9.0,6.0809
95.0,6.53917
54.0,6.00943
34.0,6.32881
17.0,5.95851
97.0,6.12653
40.0,6.50436
0.0,5.95409
12.0,5.95797
93.0,6.09857
25.0,6.0579
56.0,6.09055
89.0,6.04282
99.0,6.10581
4.0,6.0175
72.0,6.0261
44.0,5.99
13.0,6.12258
14.0,6.37623
25.0,6.07611
69.0,6.7642
77.0,6.23746
79.0,6.08584
50.0,6.16042
36.0,6.00174
76.0,6.13169
0.0,6.00409
50.0,5.98481
48.0,6.02031
97.0,6.76147
1.0,5.81793
94.0,6.74128
84.0,6.12558
89.0,6.00035
0.0,6.38855
95.0,6.33601
15.0,6.02543
52.0,6.03781
100.0,6.16298
0.0,5.90171
86.0,5.85355
99.0,6.90683
100.0,6.81037
48.0,6.07421
69.0,6.18762
0.0,6.7912
92.0,6.04096
85.0,6.14809
96.0,6.19586
65.0,6.12529
28.0,5.99409
45.0,6.16266
14.0,5.96273
99.0,6.05076
73.0,6.31606
40.0,5.99873
65.0,6.69999
4.0,5.94675
33.0,6.0932
0.0,6.08465
97.0,6.10401
96.0,6.97093
81.0,6.01937
47.0,6.13272
99.0,6.90628
70.0,5.99023
94.0,6.22137
45.0,6.06196
31.0,6.15473
100.0,6.87206
78.0,6.12437
99.0,6.1553
27.0,5.99113
0.0,6.13365
19.0,6.29757
93.0,6.73622
93.0,6.00349
53.0,6.74004
95.0,6.19089
94.0,6.74754
7.0,6.61648
27.0,6.76498
25.0,5.99891
97.0,5.85963
74.0,6.11568
62.0,6.62292
97.0,6.20316
26.0,5.92334
86.0,6.7621
34.0,6.0234
26.0,6.13457
51.0,6.0575
58.0,6.04482
100.0,6.71954
38.0,6.01954
100.0,6.5513
47.0,5.98201
72.0,6.1072
39.0,6.17864
57.0,6.04015
52.0,6.02271
97.0,6.13869
96.0,6.31727
93.0,6.41267
100.0,6.0904
98.0,6.14407
7.0,5.9998
69.0,6.1212
100.0,6.83908
84.0,6.01755
51.0,6.02715
22.0,6.00887
48.0,6.06662
0.0,6.18784
51.0,6.89907
18.0,5.91328
0.0,6.05987
97.0,6.21267
99.0,6.91812
62.0,5.9914
33.0,5.96079
84.0,6.63593
92.0,6.27422
91.0,6.03802
94.0,6.15482
75.0,6.0546
79.0,5.97766
99.0,6.41288
0.0,6.0356
80.0,6.02901
55.0,6.34918
87.0,5.98964
100.0,6.79775
92.0,6.07269
56.0,5.98465
65.0,6.1668
85.0,5.933
0.0,6.07224
30.0,5.98674
80.0,6.06635
61.0,6.17404
69.0,6.14319
34.0,6.11604
7.0,6.08434
94.0,8.49485
3.0,6.166
93.0,6.12784
59.0,6.07688
13.0,5.93575
100.0,6.34771
55.0,6.08662
98.0,6.65531
72.0,5.9486
99.0,6.50247
14.0,6.04838
67.0,6.84183
92.0,6.09575
97.0,7.45129
92.0,6.63157
88.0,6.11876
77.0,6.02047
91.0,6.81873
97.0,6.13657
73.0,6.08971
99.0,6.14963
1.0,6.04082
85.0,6.33158
61.0,6.11021
98.0,6.03732
100.0,6.64155
100.0,6.16846
86.0,6.1533
3.0,5.84497
42.0,6.04078
100.0,6.09477
47.0,6.09741
95.0,6.06315
89.0,6.039
11.0,6.14549
86.0,6.67992
56.0,6.10986
28.0,6.09995
54.0,5.82121
91.0,6.47809
95.0,6.0451
5.0,6.11621
94.0,5.9912
0.0,6.06222
59.0,6.11041
80.0,6.85753
93.0,6.61785
89.0,6.14788
47.0,6.18553
99.0,6.62562
2.0,6.11733
45.0,6.0787
86.0,6.08571
94.0,6.26868
52.0,6.88921
45.0,5.93891
54.0,5.98895
8.0,5.79266
96.0,5.99981
12.0,6.09687
100.0,6.8375
35.0,6.14816
95.0,6.37846
48.0,6.11042
8.0,6.13339
72.0,6.21733
98.0,6.15918
31.0,6.03854
25.0,6.08008
94.0,6.77172
97.0,6.10536
8.0,6.04073
68.0,6.24614
100.0,6.99361
84.0,6.055
59.0,6.42155
22.0,6.07589
82.0,6.17188
5.0,6.02794
24.0,6.08812
6.0,6.05982
81.0,6.14702
0.0,5.91472
56.0,6.65685
44.0,6.05156
89.0,6.22698
63.0,6.0846
50.0,6.76483
34.0,6.08108
79.0,6.56796
74.0,6.05818
69.0,6.41128
94.0,6.24951
1.0,7.54653
14.0,5.96059
15.0,6.17399
9.0,7.10852
49.0,6.13215
28.0,5.98171
97.0,6.29397
54.0,6.34249
19.0,6.15012
15.0,6.0035
43.0,6.04128
49.0,6.11789
8.0,6.10517
78.0,6.15683
68.0,6.4121
96.0,6.11137
3.0,5.96745
98.0,6.75331
60.0,6.25755
82.0,6.27652
97.0,6.76325
0.0,6.72237
1.0,6.12021
79.0,6.01188
97.0,6.57566
88.0,6.11881
99.0,6.12782
99.0,6.17104
78.0,6.13257
69.0,5.99494
99.0,6.23338
98.0,6.8775
94.0,8.49485
16.0,6.0378
84.0,6.01354
82.0,5.92595
94.0,6.1135
76.0,5.82683
66.0,6.06009
98.0,6.72573
0.0,6.05036
92.0,5.92821
14.0,6.12621
0.0,6.4753
99.0,6.93379
33.0,6.17052
93.0,6.10653
32.0,6.06169
70.0,6.13451
58.0,6.1147
47.0,6.08032
32.0,6.16481
0.0,6.00586
10.0,6.00893
94.0,6.30994
24.0,5.91394
95.0,6.00741
98.0,7.51913
64.0,6.05053
1.0,6.06501
80.0,6.04982
7.0,5.8992
99.0,6.15486
87.0,6.13431
0.0,7.09924
6.0,6.04882
88.0,5.85773
44.0,6.12265
30.0,6.06525
94.0,6.66322
81.0,6.10945
28.0,6.13742
1.0,6.04968
50.0,6.0964
16.0,6.24048
99.0,6.64593
100.0,6.14806
28.0,6.23592
96.0,6.07731
48.0,6.1035
0.0,5.81987
98.0,6.46079
32.0,5.80396
70.0,6.22344
96.0,6.13769
41.0,6.01369
97.0,6.13159
100.0,6.82764
16.0,6.0841
96.0,6.29248
89.0,6.10206
96.0,6.38632
1.0,5.97618
71.0,6.01436
20.0,6.17789
37.0,6.14841
11.0,5.92582
76.0,6.36359
100.0,6.74162
64.0,6.04105
0.0,6.04681
49.0,6.81061
99.0,6.78626
98.0,6.10831
96.0,7.24376
96.0,6.96763
95.0,8.49485
82.0,6.15681
92.0,6.24145
6.0,5.94995
1.0,8.43014
77.0,6.41349
68.0,6.03012
82.0,5.977
8.0,6.15359
9.0,6.10917
3.0,6.67607
20.0,5.75873
50.0,6.04819
100.0,6.33216
42.0,6.13936
69.0,6.05057
54.0,6.90195
83.0,6.22558
0.0,6.13341
99.0,7.16003
68.0,6.13725
98.0,6.33586
80.0,6.15637
57.0,6.16293
77.0,6.07653
0.0,6.49389
3.0,6.01451
49.0,6.52441
21.0,6.00087
45.0,6.22617
65.0,5.99321
82.0,6.60528
80.0,6.11701
0.0,6.68877
63.0,6.06648
59.0,6.12721
100.0,6.91456
39.0,6.13219
15.0,6.15656
15.0,6.02731
96.0,6.63838
64.0,6.00615
98.0,6.37794
8.0,5.98692
99.0,6.52828
98.0,6.81201
99.0,6.87379
70.0,6.09819
82.0,6.48782
14.0,6.20416
80.0,6.78734
100.0,6.43371
62.0,6.0945
95.0,5.98537
87.0,6.21988
66.0,6.1933
75.0,6.47407
55.0,6.52305
6.0,6.08601
97.0,7.39429
100.0,7.14397
92.0,6.61143
98.0,6.4002
99.0,5.96782
21.0,6.01487
60.0,6.15058
98.0,7.06226
4.0,5.90497
99.0,6.63507
58.0,6.75692
2.0,5.96805
70.0,6.39365
67.0,5.83885
98.0,7.00431
1.0,6.00548
99.0,6.71054
96.0,6.40955
98.0,6.9025
98.0,7.04576
46.0,6.42545
27.0,6.12507
100.0,6.82103
51.0,6.21294
3.0,6.02225
78.0,6.70116
57.0,6.06947
46.0,6.11538
2.0,6.78539
73.0,5.84021
0.0,6.0401
35.0,6.15645
83.0,6.16015
8.0,6.02414
79.0,6.56953
99.0,6.57368
57.0,6.07365
17.0,6.15226
53.0,5.9477
99.0,6.22232
97.0,6.6867
0.0,6.06599
99.0,6.64181
86.0,6.08734
76.0,6.00297
100.0,6.82514
98.0,6.05015
92.0,6.03132
68.0,5.82678
7.0,6.00795
92.0,6.59156
99.0,6.324
0.0,6.05966
96.0,6.05266
2.0,5.88764
100.0,6.621
98.0,8.49485
91.0,6.18321
77.0,6.62439
66.0,6.10311
2.0,5.95398
48.0,5.95624
97.0,6.29138
19.0,5.99431
98.0,6.17803
60.0,6.08587
23.0,6.01357
98.0,6.45804
80.0,5.99719
73.0,6.23893
68.0,6.0025
86.0,6.19652
97.0,6.25402
98.0,6.25086
4.0,5.97091
91.0,6.42717
99.0,6.10162
70.0,6.04497
5.0,6.1354
8.0,6.05539
98.0,6.94503
9.0,6.39196
1.0,5.94764
1.0,6.03257
88.0,6.1509
19.0,6.10493
31.0,6.21552
80.0,6.33813
94.0,6.05671
93.0,6.39902
0.0,6.07485
95.0,6.53397
96.0,6.14098
3.0,5.92885
99.0,6.23084
43.0,6.12446
48.0,6.21735
94.0,6.06243
95.0,5.98077
67.0,6.24096
0.0,5.965
70.0,6.12339
9.0,6.00307
100.0,6.84961
91.0,6.03639
48.0,6.03059
56.0,6.54923
45.0,6.29012
100.0,7.83689
8.0,6.02438
11.0,5.86681
25.0,6.04108
100.0,6.14639
68.0,6.04185
95.0,6.00789
94.0,6.20261
85.0,6.45104
1.0,6.09451
68.0,6.04393
0.0,6.12844
13.0,6.08045
21.0,6.0761
48.0,6.13782
61.0,6.18225
95.0,6.41188
0.0,6.51184
75.0,6.06463
93.0,6.49911
90.0,6.00422
38.0,6.14942
65.0,6.01007
94.0,6.51323
21.0,6.04452
91.0,6.08209
90.0,6.15005
98.0,6.80064
41.0,6.08612
93.0,6.24131
89.0,6.1709
98.0,5.70803
25.0,6.12431
20.0,5.92539
25.0,6.19314
99.0,6.85638
23.0,6.09725
97.0,6.1706
97.0,6.16429
51.0,6.09442
96.0,6.66767
98.0,6.38853
1.0,6.13132
43.0,6.09157
64.0,6.03607
0.0,6.15004
51.0,6.11621
0.0,6.01344
69.0,6.24577
27.0,5.88214
60.0,6.46402
66.0,6.13869
99.0,6.64618
89.0,6.11138
1.0,6.00947
100.0,6.53505
96.0,6.07989
96.0,6.19958
99.0,6.10833
88.0,6.32134
94.0,6.4992
67.0,6.3692
43.0,5.9984
51.0,6.08322
77.0,6.12507
97.0,6.50627
51.0,6.67305
53.0,6.00125
69.0,6.10862
41.0,6.03778
0.0,6.22145
100.0,5.84015
22.0,6.11664
79.0,6.05394
8.0,5.98522
96.0,6.23855
96.0,6.37152
100.0,6.63285
0.0,6.0612
54.0,5.83081
84.0,6.0326
28.0,5.95315
19.0,6.13431
14.0,5.82294
0.0,6.0953
28.0,6.17937
14.0,6.07753
1.0,6.07802
89.0,6.12723
34.0,7.0087
97.0,6.58843
10.0,6.09243
43.0,6.15973
56.0,6.48051
98.0,6.67129
41.0,6.08929
60.0,6.1132
95.0,6.25522
15.0,5.96144
99.0,6.4213
64.0,6.82573
51.0,6.1491
4.0,5.98095
31.0,6.01897
7.0,6.15067
82.0,5.96568
25.0,6.00796
72.0,6.00114
98.0,6.13012
46.0,6.22584
0.0,5.96756
63.0,6.02389
0.0,5.98536
97.0,6.60404
97.0,6.18726
80.0,6.55669
14.0,5.89024
99.0,6.84603
27.0,6.15815
89.0,5.9833
0.0,6.173
80.0,6.0673
15.0,6.01662
9.0,5.998
97.0,5.94405
86.0,6.01158
87.0,6.20857
50.0,6.41087
20.0,5.98764
2.0,6.05001
99.0,6.12022
19.0,5.97877
69.0,5.96155
97.0,6.10051
17.0,6.1386
69.0,6.52208
99.0,6.41039
92.0,6.14204
72.0,6.11876
58.0,6.2175
25.0,5.96766
25.0,6.09446
51.0,6.12738
79.0,6.06879
64.0,8.49485
100.0,6.35409
98.0,6.16142
9.0,6.1151
100.0,5.89492
11.0,6.15662
82.0,5.93466
72.0,5.99721
100.0,6.12254
99.0,6.59983
58.0,6.08041
64.0,6.45158
35.0,6.13087
94.0,6.18638
99.0,6.74446
72.0,5.95886
20.0,6.55416
0.0,6.08534
98.0,7.5038
6.0,5.95898
84.0,6.141
98.0,6.80252
6.0,6.20041
80.0,7.50276
15.0,6.15714
95.0,6.8904
86.0,6.09707
16.0,6.28008
90.0,6.77247
100.0,6.86775
24.0,6.05396
76.0,6.13564
32.0,6.03068
20.0,6.07793
78.0,6.3742
6.0,5.88968
68.0,6.01508
68.0,6.25614
21.0,6.07474
98.0,6.22088
26.0,5.97748
13.0,6.11948
78.0,6.12002
61.0,6.0608
74.0,6.10356
80.0,6.28561
15.0,6.14327
99.0,6.63935
0.0,6.00622
46.0,6.11623
59.0,5.96874
41.0,6.28033
69.0,6.29749
32.0,6.02709
89.0,6.60518
58.0,5.96047
97.0,6.86894
79.0,6.53917
82.0,6.15733
97.0,6.60533
34.0,6.05827
10.0,6.01006
100.0,6.72953
30.0,6.06664
22.0,6.04102
81.0,6.15121
88.0,6.94679
45.0,6.20328
62.0,6.17036
7.0,6.00558
41.0,6.1
100.0,6.30915
87.0,5.87694
42.0,6.04279
94.0,6.43466
72.0,6.15783
95.0,6.39442
69.0,5.89104
8.0,6.14887
95.0,8.49485
99.0,7.48051
8.0,6.00997
8.0,5.86453
25.0,6.13538
42.0,6.05266
42.0,5.90223
98.0,5.95435
98.0,6.27339
92.0,6.23807
29.0,5.87715
90.0,6.02768
68.0,5.9635
66.0,6.18576
48.0,6.15868
42.0,5.94185
99.0,6.09887
10.0,6.06349
5.0,5.9894
3.0,5.82831
62.0,6.20939
50.0,6.33591
64.0,5.98866
69.0,6.24191
90.0,6.1706
7.0,6.05645
99.0,6.61624
93.0,6.2752
98.0,6.09485
100.0,6.86219
8.0,6.13735
91.0,6.07661
8.0,5.95268
67.0,5.95585
88.0,6.5731
76.0,6.09444
5.0,5.72917
9.0,6.04085
49.0,6.01328
8.0,6.03045
67.0,6.137
99.0,6.67423
88.0,6.48672
48.0,6.11918
90.0,6.53508
33.0,5.91745
89.0,6.64769
4.0,6.10867
84.0,6.17241
86.0,6.47376
97.0,6.66232
8.0,5.9929
86.0,6.04175
85.0,6.35504
99.0,7.29188
5.0,5.89148
0.0,6.0555
89.0,6.05737
100.0,6.25565
70.0,6.43514
89.0,6.23553
100.0,6.62186
100.0,6.20439
69.0,6.13916
78.0,6.37028
39.0,6.06442
49.0,6.08962
98.0,6.1864
99.0,6.44372
0.0,6.0065
97.0,6.04265
76.0,6.1045
37.0,6.46982
9.0,6.19733
57.0,6.09353
16.0,6.17823
14.0,6.09622
26.0,6.03712
42.0,6.4587
100.0,6.50648
2.0,6.15819
0.0,5.99236
14.0,6.03977
97.0,6.79364
27.0,6.12924
5.0,6.14125
64.0,6.85763
96.0,6.28609
49.0,6.07193
13.0,5.99314
17.0,6.22467
52.0,5.93642
87.0,6.25279
100.0,6.83943
85.0,6.24351
9.0,6.11199
89.0,6.22885
61.0,6.07648
27.0,6.24725
25.0,6.27195
68.0,6.04278
64.0,6.00618
94.0,6.29206
96.0,6.28551
79.0,6.31438
99.0,6.85318
86.0,6.80826
21.0,6.11748
20.0,6.13619
99.0,6.72121
87.0,6.06299
89.0,6.5202
100.0,6.54975
0.0,6.13972
76.0,6.64064
64.0,5.93384
36.0,5.99425
97.0,6.95012
100.0,6.02418
19.0,5.99802
92.0,6.11681
98.0,6.36756
67.0,6.0631
52.0,6.02947
21.0,6.12266
77.0,6.11573
95.0,6.42981
97.0,6.78451
53.0,6.01318
9.0,6.06911
4.0,6.04911
97.0,6.10277
96.0,6.64442
88.0,6.24379
58.0,6.06448
86.0,6.11771
38.0,6.15996
49.0,6.17277
11.0,6.00289
57.0,6.21186
99.0,6.75231
96.0,6.10523
15.0,5.98372
94.0,6.3902
98.0,6.37627
96.0,6.13504
96.0,6.05247
75.0,6.08533
63.0,6.06933
99.0,6.04994
61.0,6.05187
98.0,6.22656
75.0,6.0508
0.0,6.08662
53.0,5.93257
59.0,6.29043
5.0,6.05445
0.0,6.0947
3.0,5.96486
81.0,6.01188
15.0,5.97618
28.0,6.11625
93.0,6.38958
92.0,6.05746
69.0,6.2954
49.0,6.2154
56.0,6.17958
2.0,6.25482
1.0,6.14257
100.0,7.06679
29.0,5.97694
92.0,5.99522
27.0,5.98162
74.0,7.09118
10.0,5.97843
28.0,5.96646
34.0,6.05019
53.0,6.15633
38.0,6.00378
96.0,6.12141
96.0,6.25669
2.0,6.01196
79.0,6.14157
12.0,5.9282
100.0,6.94286
46.0,6.1855
89.0,6.22249
49.0,6.22987
73.0,5.90554
100.0,6.81793
2.0,6.76004
35.0,6.07198
2.0,6.773
99.0,6.74115
40.0,6.01569
26.0,6.57097
95.0,6.19507
82.0,6.15976
70.0,6.1634
29.0,6.06672
100.0,6.93639
51.0,5.88029
98.0,6.58828
18.0,5.97926
32.0,5.90223
34.0,6.10277
99.0,6.18478
61.0,6.3877
15.0,6.12722
98.0,6.94371
68.0,5.93925
23.0,6.10645
84.0,6.16992
5.0,6.03355
59.0,6.10528
88.0,6.03374
83.0,5.99327
71.0,6.00875
94.0,8.07943
12.0,6.09933
99.0,6.86151
68.0,6.41917
92.0,6.5497
10.0,6.07163
12.0,5.93503
97.0,8.49485
34.0,6.61856
99.0,5.83717
98.0,6.62442
100.0,6.64718
0.0,6.48478
33.0,5.99823
86.0,6.13973
94.0,6.11642
68.0,6.00992
46.0,6.17314
2.0,6.02842
0.0,6.69484
0.0,6.07601
1.0,6.06611
99.0,6.84684
9.0,6.05831
0.0,5.91793
92.0,6.06221
87.0,6.11647
94.0,5.80111
10.0,6.10812
43.0,6.37613
65.0,6.03439
90.0,6.17556
70.0,6.1799
48.0,6.10644
62.0,6.13826
29.0,6.03994
100.0,6.68893
3.0,6.02373
34.0,6.02031
29.0,6.11389
57.0,5.98076
100.0,6.92952
86.0,6.10813
1.0,6.74156
37.0,5.81302
31.0,5.9281
1.0,5.96196
85.0,6.13
67.0,6.13346
90.0,6.15
100.0,6.17095
97.0,8.49485
14.0,6.01129
96.0,6.24731
3.0,5.70574
98.0,6.52841
30.0,6.10644
99.0,6.50906
85.0,6.13636
93.0,6.30693
99.0,6.12363
97.0,6.58016
98.0,6.11037
55.0,6.16113
92.0,6.00393
27.0,6.44618
88.0,6.18265
97.0,7.80128
