A,B,C,mu,alpha,homo,lumo,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom,gap
18.87188,2.54729,2.47133,4.0425,40.48,-0.2778,0.0091,510.9124,0.089832,-268.307873,-268.301991,-268.301047,-268.337439,18.727,-1027.082258349,-1033.167213122,-1039.094663136,-959.374664758,0.2868
29.05433,2.28555,2.17705,2.7959,40.04,-0.2577,-0.0282,546.3932,0.088447,-268.27324,-268.267033,-268.266088,-268.30312,19.186,-1005.349739152,-1011.2307535,-1017.157576005,-937.839183387,0.2295
22.23659,2.16652,2.13287,1.4229,39.92,-0.2536,-0.0285,550.4469,0.089449,-268.282665,-268.276602,-268.275658,-268.312338,19.422,-1011.264011477,-1017.235387121,-1023.162837135,-943.623561349,0.225
17.04187,1.92713,1.82903,0.0603,56.8,-0.3105,0.0925,721.0614,0.160138,-197.629416,-197.622321,-197.621376,-197.659721,24.552,-1501.17723052,-1511.833588358,-1521.318386893,-1394.332528108,0.403
18.74523,1.96959,1.86471,1.3815,49.63,-0.2615,0.0813,669.0122,0.136722,-233.549368,-233.542485,-233.54154,-233.579515,23.274,-1314.613157239,-1323.624813988,-1331.923620513,-1220.784246505,0.3428
20.12848,2.11047,2.00594,0.9755,50.27,-0.25,0.0926,647.6919,0.136321,-233.542445,-233.535569,-233.534624,-233.572603,22.785,-1310.268912432,-1319.284961744,-1327.583768269,-1216.446904297,0.3426
17.9608,2.23958,2.09578,0.9301,50.62,-0.2483,0.0931,631.0818,0.136152,-233.547877,-233.541027,-233.540083,-233.578016,22.881,-1313.67754132,-1322.709905866,-1331.0093399,-1219.843610514,0.3414
12.80895,2.7832,2.48922,2.2019,42.99,-0.261,0.0821,522.4181,0.113563,-269.465281,-269.45898,-269.458036,-269.494828,21.001,-1125.514575107,-1133.113709097,-1140.227151121,-1044.424097073,0.3431
20.79686,2.01268,1.9004,2.7191,42.52,-0.2607,0.0779,618.0376,0.113242,-269.468415,-269.461727,-269.460783,-269.498456,22.005,-1127.481188313,-1134.83747632,-1141.950918344,-1046.700699725,0.3386
15.9285,3.34091,3.17008,0.8635,48.65,-0.2425,0.0503,429.6736,0.090505,-193.963318,-193.958152,-193.957208,-193.990986,18.785,-1084.22260038,-1090.758106615,-1096.685556629,-1015.836042051,0.2928
17.05252,3.4088,3.26202,1.2763,45.22,-0.2422,0.0322,408.3613,0.079399,-210.001565,-209.996559,-209.995615,-210.029132,17.704,-959.618765759,-965.365493181,-970.69994719,-897.546202988,0.2744
18.6968,3.40509,3.26056,1.7013,41.39,-0.265,0.0189,397.8388,0.066467,-229.879598,-229.87469,-229.873746,-229.907107,16.924,-895.354314051,-900.273984611,-905.015442615,-839.982919891,0.2839
15.97776,3.43771,3.25625,4.1966,43.5,-0.2931,0.0289,407.3682,0.080403,-210.071468,-210.066701,-210.065757,-210.098937,16.544,-1003.483527386,-1009.380229459,-1014.714683468,-941.349468733,0.322
17.10357,3.50921,3.35299,2.8377,40.21,-0.2775,0.0076,386.5557,0.069125,-226.107205,-226.102575,-226.10163,-226.134578,15.572,-877.304645175,-882.398135728,-887.138966223,-821.487719625,0.2851
18.70863,3.50788,3.35304,3.6533,36.45,-0.3077,-0.0072,376.0875,0.056139,-245.983375,-245.978827,-245.977883,-246.010694,14.866,-811.8711442,-816.127537747,-820.275999746,-762.757897297,0.3004
16.01056,3.17029,3.01951,3.147,44.1,-0.2486,-0.0157,436.2586,0.090683,-231.145151,-231.140101,-231.139157,-231.173071,17.457,-1061.648591614,-1068.256261384,-1074.183711398,-993.164141881,0.2329
12.11336,4.15999,3.92501,2.03,40.19,-0.2639,-0.0381,363.3567,0.079887,-247.184334,-247.179519,-247.178575,-247.211988,16.144,-937.632105417,-943.498059549,-948.832513558,-875.358112257,0.2258
18.45912,3.25271,3.1231,2.3951,36.8,-0.2636,-0.0418,402.0419,0.066465,-267.060326,-267.055484,-267.05454,-267.088115,15.818,-872.08690784,-877.047366485,-881.788824489,-816.635192528,0.2217
14.7497,3.94953,3.42803,3.2517,40.77,-0.2555,-0.0013,383.6013,0.079595,-247.192524,-247.187626,-247.186682,-247.22031,16.197,-942.771404127,-948.585275012,-953.919729021,-880.580242155,0.2542
11.92252,3.07744,2.77702,0.095,52.9,-0.2723,0.0986,514.3053,0.137725,-196.40532,-196.399392,-196.398448,-196.434166,21.364,-1360.89759357,-1370.509148923,-1378.808582957,-1266.508317299,0.3709
13.16352,3.25269,2.93666,1.7468,45.95,-0.2623,0.0976,471.3094,0.113861,-232.328175,-232.322501,-232.321557,-232.356864,19.579,-1176.155178916,-1184.148388558,-1191.261830582,-1094.782321832,0.3599
12.65097,3.37781,3.01126,1.0617,50.07,-0.2299,0.095,474.34,0.126034,-212.439286,-212.433577,-212.432633,-212.467838,20.247,-1233.60739292,-1242.467192491,-1250.17363052,-1145.41100297,0.3249
13.06284,3.49477,3.12333,1.0906,46.29,-0.244,0.0955,452.0432,0.113725,-232.3174,-232.311743,-232.310798,-232.345925,19.738,-1169.393769441,-1177.397646736,-1184.510461251,-1087.918000881,0.3395
12.75002,3.20516,2.88061,1.3201,46.01,-0.2601,0.079,468.6229,0.1143,-232.324966,-232.319256,-232.318312,-232.35363,20.059,-1174.141502535,-1182.112121853,-1189.225563877,-1092.752957726,0.339
13.52261,3.29848,2.97514,2.9395,42.64,-0.2436,0.0677,445.0397,0.103108,-248.364357,-248.358808,-248.357864,-248.392932,19.038,-1050.25553821,-1057.438006224,-1063.958452243,-975.188519067,0.3113
13.91383,3.41925,3.06432,1.7822,38.7,-0.2641,0.0777,424.287,0.090736,-268.248806,-268.243491,-268.242547,-268.277228,18.033,-990.017184246,-996.457936622,-1002.385386636,-921.591720359,0.3418
7.29736,7.21425,3.92627,0.1413,50.34,-0.2335,0.0325,375.5096,0.116471,-195.226072,-195.221411,-195.220467,-195.253489,17.052,-1248.760480252,-1257.38998402,-1264.503426044,-1166.845455392,0.2661
8.50694,8.12007,4.38248,1.6299,38.7,-0.2479,0.0241,315.6279,0.081779,-247.215049,-247.210764,-247.20982,-247.242343,14.168,-956.906044352,-963.104578254,-968.439032263,-894.406147952,0.272
8.03792,7.90647,4.19499,1.5715,43.73,-0.2303,0.0188,336.0014,0.092218,-231.142581,-231.138099,-231.137155,-231.169932,15.461,-1060.035893484,-1066.999988366,-1072.92743838,-991.19439113,0.2491
6.46711,6.46539,3.72933,0.001,52.0,-0.3078,0.0844,414.0869,0.140316,-196.432825,-196.427608,-196.426663,-196.462198,18.624,-1378.157228615,-1388.214942867,-1396.513749392,-1284.098649587,0.3922
7.13328,6.90764,3.97481,1.465,45.06,-0.2479,0.0825,374.1439,0.116649,-232.351764,-232.346824,-232.34588,-232.380488,16.873,-1190.957488717,-1199.411289965,-1206.524731989,-1109.606594448,0.3304
7.8609,7.51415,4.27374,1.3482,38.2,-0.2572,0.0865,333.797,0.092697,-268.273739,-268.269015,-268.268071,-268.302293,15.172,-1005.662866143,-1012.474476338,-1018.401926352,-937.320233444,0.3437
9.13872,6.09542,4.76786,0.2527,48.92,-0.2519,0.0987,350.7167,0.116089,-195.179738,-195.175335,-195.174391,-195.206606,16.868,-1219.685478246,-1228.476879336,-1235.59032136,-1137.425950945,0.3506
10.16649,6.4527,5.07931,1.7167,41.77,-0.2337,0.0853,315.0958,0.091972,-231.093096,-231.088957,-231.088013,-231.119749,15.312,-1028.983610619,-1036.162941088,-1042.090391102,-959.704106983,0.319
9.60877,6.57366,5.00982,1.8518,41.8,-0.2517,0.0951,317.7261,0.091787,-231.102112,-231.097923,-231.096979,-231.128841,15.427,-1034.641231763,-1041.789186782,-1047.716636796,-965.409418811,0.3468
9.66859,9.44683,4.77821,2.2277,39.17,-0.2438,0.0239,284.6224,0.071284,-226.144377,-226.140644,-226.1397,-226.170637,13.255,-900.630409723,-906.286775849,-911.028233853,-844.115066656,0.2677
10.07849,9.91557,4.99818,4.2954,35.66,-0.2641,-0.0023,266.8979,0.059084,-242.180146,-242.176561,-242.175617,-242.206312,12.248,-774.4716078,-779.331665005,-783.480127004,-724.274652854,0.2618
10.29348,9.86616,5.03764,2.79,35.01,-0.2705,0.0059,264.8693,0.059902,-242.205627,-242.202078,-242.201134,-242.231775,11.923,-790.461164629,-795.343812158,-799.492274157,-740.252914521,0.2764
10.04746,9.93509,4.99548,5.498,35.27,-0.2551,0.0164,266.6747,0.059116,-242.196351,-242.192733,-242.191789,-242.222534,12.36,-784.640391145,-789.479740553,-793.628202552,-734.454103852,0.2715
10.3093,9.81117,5.02703,0.0597,35.3,-0.2742,-0.0055,265.6333,0.059852,-242.18601,-242.182459,-242.181515,-242.212163,11.936,-778.151320576,-783.032713087,-787.181175086,-727.946208013,0.2687
9.8405,9.63861,4.86926,2.8629,35.74,-0.2677,-0.0138,272.9362,0.058014,-245.994065,-245.9905,-245.989556,-246.020256,12.232,-818.57921541,-823.452450304,-827.600912303,-768.758138355,0.2538
10.42602,9.84405,5.06334,3.4411,32.49,-0.2862,-0.044,256.5774,0.045382,-262.035127,-262.031571,-262.030627,-262.061292,11.821,-695.741818624,-699.731520846,-703.28698684,-652.281800302,0.2422
10.39572,10.14933,5.13552,1.126,31.56,-0.3054,-0.0335,253.56,0.046608,-262.056533,-262.053124,-262.05218,-262.082625,11.003,-709.174276278,-713.256222323,-716.811688317,-665.668449799,0.2719
10.38235,10.24473,5.15654,3.1035,31.41,-0.2889,-0.0178,252.7276,0.046502,-262.065493,-262.06207,-262.061126,-262.091582,11.122,-714.796756918,-718.869917837,-722.425383831,-671.289047912,0.2711
10.78306,10.41182,5.2971,2.8915,28.58,-0.331,-0.0643,239.8863,0.033398,-278.075775,-278.072348,-278.071404,-278.101859,10.82,-572.644633112,-575.826103742,-578.788573731,-535.511160528,0.2667
10.52537,9.76061,5.06429,3.2148,32.29,-0.3213,-0.0515,256.8034,0.045873,-262.017735,-262.014288,-262.013344,-262.043855,11.319,-684.828182096,-688.886282799,-692.441748793,-641.339925869,0.2698
10.97997,10.24035,5.29863,1.9641,28.86,-0.3379,-0.0815,240.038,0.033459,-278.059333,-278.055942,-278.054997,-278.0854,10.694,-562.327130134,-565.531191088,-568.493033568,-525.182989897,0.2563
11.4029,10.6093,5.4959,0.6581,25.66,-0.3671,-0.1073,226.0123,0.020349,-294.081616,-294.078226,-294.077281,-294.10766,10.401,-427.705741837,-430.021250047,-432.390096522,-396.92454286,0.2598
8.35402,2.38993,1.87981,0.6411,54.16,-0.2383,-0.0315,618.9851,0.081951,-285.217962,-285.211126,-285.210182,-285.248449,23.675,-1054.885927121,-1060.372865817,-1066.299688322,-985.262548553,0.2068
5.71908,2.66918,1.86162,1.9975,49.13,-0.2502,0.0066,639.6693,0.105605,-323.58568,-323.578268,-323.577324,-323.617025,25.106,-1148.6138089061,-1155.515780397,-1162.628594912,-1065.901847616,0.2567
6.7828,2.18539,1.85356,0.6759,56.46,-0.239,0.0173,699.8479,0.129195,-287.662612,-287.654946,-287.654001,-287.694375,26.442,-1333.2225641431,-1341.742881345,-1350.041060361,-1237.657963515,0.2562
9.1832,2.53155,2.06117,0.8763,53.48,-0.2405,0.0074,599.0421,0.107557,-286.438084,-286.4319,-286.430956,-286.468514,21.872,-1192.671843305,-1200.345023357,-1207.457837872,-1109.641734952,0.2479
9.72664,2.54748,2.08411,1.2383,49.95,-0.23,0.0026,576.9778,0.096619,-302.472397,-302.466506,-302.465561,-302.501719,20.934,-1065.599388278,-1072.567248214,-1079.086439215,-988.25137392,0.2326
10.19354,2.53906,2.08688,1.1556,46.34,-0.2498,-0.0046,562.026,0.084017,-322.351046,-322.345309,-322.344365,-322.380266,19.932,-1001.721482114,-1007.897425692,-1013.824248197,-931.047025971,0.2452
5.71326,5.71279,5.71267,0.0003,15.93,-0.4286,0.1935,279.3208,0.017147,-437.484875,-437.480956,-437.480011,-437.512059,12.639,-478.904201147,-480.888384605,-483.25723108,-449.651614094,0.6221
9.03286,3.98056,2.76298,3.2823,44.74,-0.1947,0.0288,443.1895,0.074595,-301.367422,-301.362374,-301.36143,-301.395667,18.338,-1000.069250917,-1005.788995452,-1011.122821952,-935.416371138,0.2235
9.19863,4.12641,2.84857,3.6351,40.77,-0.2262,0.0118,424.2581,0.062567,-321.236907,-321.232405,-321.231461,-321.264644,16.38,-930.440852277,-935.614663982,-940.355494477,-872.206762059,0.238
9.01341,3.89637,2.72039,3.6997,43.39,-0.1951,0.0406,444.2644,0.075511,-301.405558,-301.400597,-301.399653,-301.433583,18.314,-1023.999934141,-1029.774271959,-1035.108098459,-959.209002382,0.2357
9.20111,4.03528,2.80507,4.6537,39.72,-0.2215,0.0207,425.4583,0.063077,-321.276274,-321.271636,-321.270692,-321.3041,16.761,-955.14399908,-960.232469561,-964.973300056,-896.965757163,0.2422
9.39188,4.18355,2.8943,4.4195,36.02,-0.253,0.0027,406.9334,0.050756,-341.145624,-341.141349,-341.140405,-341.173218,15.099,-885.430886725,-889.858590229,-894.006424719,-833.844626853,0.2556
8.61149,3.43237,2.49228,1.9162,55.77,-0.1934,0.0496,523.1127,0.109918,-249.397368,-249.391707,-249.390763,-249.42627,20.832,-1303.798039624,-1311.800034392,-1318.912848907,-1220.065121191,0.243
8.84271,3.54533,2.57115,0.5222,51.86,-0.2124,0.0239,501.9826,0.097415,-269.267574,-269.262222,-269.261277,-269.2962,19.38,-1234.6220749731,-1241.929417278,-1248.448608279,-1157.453528189,0.2363
9.35773,3.58145,2.6326,2.0636,47.63,-0.2364,0.0066,481.0455,0.086244,-285.328258,-285.323118,-285.322174,-285.356714,18.024,-1124.097659785,-1130.648853745,-1136.57567625,-1053.199810438,0.243
9.16324,3.7188,2.68951,1.3368,47.52,-0.2371,0.0082,474.9666,0.086046,-285.330157,-285.32495,-285.324006,-285.358812,18.156,-1125.289299376,-1131.798450233,-1137.725272738,-1054.51632432,0.2453
8.80085,3.53327,2.54719,1.5102,51.62,-0.185,0.0556,495.5949,0.099063,-265.441614,-265.436072,-265.435128,-265.470365,20.507,-1182.958631494,-1190.14611958,-1196.66593809,-1105.508333169,0.2406
9.03471,3.7,2.63327,1.5774,48.3,-0.1844,0.0397,472.7151,0.086472,-285.313612,-285.308395,-285.307451,-285.341898,19.374,-1114.907162971,-1121.410038738,-1127.336861243,-1043.902637094,0.2241
9.58198,3.73874,2.69846,2.9659,44.3,-0.2049,0.0202,451.8468,0.075243,-301.373496,-301.368495,-301.36755,-301.401649,18.0,-1003.880740583,-1009.629978041,-1014.963177032,-939.170129976,0.2251
9.35884,3.9125,2.76625,1.8589,43.86,-0.2088,0.0284,444.8744,0.075481,-301.381127,-301.376265,-301.375321,-301.409022,17.958,-1008.669261762,-1014.505722971,-1019.839549471,-943.796753833,0.2373
8.91138,3.62931,2.57898,0.9982,47.38,-0.1814,0.0635,474.5019,0.0864,-285.320198,-285.314886,-285.313942,-285.348469,19.901,-1119.039937245,-1125.483199657,-1131.410022162,-1048.025998733,0.2449
9.43187,3.67479,2.64447,2.938,43.45,-0.2022,0.0448,453.0651,0.075256,-301.377995,-301.372972,-301.372028,-301.40609,18.316,-1006.703903574,-1012.439335834,-1017.773162334,-941.956897445,0.247
9.27499,3.84435,2.71784,2.18,43.23,-0.2051,0.0505,445.8144,0.075677,-301.389192,-301.38437,-301.383426,-301.417032,18.016,-1013.730121847,-1019.591683416,-1024.925509916,-948.823100923,0.2555
8.67353,3.34371,2.44992,1.6978,55.32,-0.1982,0.0533,528.9258,0.109903,-249.395323,-249.38964,-249.388696,-249.424242,20.948,-1302.514783719,-1310.502973289,-1317.615787804,-1218.792532939,0.2515
9.00788,3.50963,2.56569,3.3147,51.32,-0.2157,0.0376,500.6403,0.098598,-265.457424,-265.451994,-265.45105,-265.486153,19.536,-1192.879548784,-1200.137317878,-1206.657136388,-1115.415445261,0.2533
8.94272,3.37005,2.48533,0.8398,51.11,-0.2183,0.025,512.5694,0.097541,-269.263476,-269.25813,-269.257186,-269.292093,19.399,-1232.0505430911,-1239.36165045,-1245.88146896,-1154.8763487261,0.2434
9.29377,3.53254,2.60086,1.3204,47.12,-0.2395,0.0074,485.0096,0.086195,-285.326726,-285.321574,-285.32063,-285.355221,18.123,-1123.136315997,-1129.679979849,-1135.606802354,-1052.262939501,0.2468
8.86789,3.46013,2.49766,1.8044,51.67,-0.1741,0.0558,500.1351,0.098959,-265.43852,-265.432959,-265.432015,-265.467025,20.983,-1181.017118648,-1188.192684063,-1194.712502573,-1103.412453109,0.2299
9.23894,3.65185,2.62644,3.0074,47.82,-0.1849,0.0391,471.183,0.087869,-281.504579,-281.499371,-281.498427,-281.532762,19.414,-1073.865564335,-1080.373460174,-1086.300282679,-1002.436214865,0.2241
9.15078,3.49098,2.53565,1.7218,47.62,-0.1947,0.029,483.7409,0.086736,-285.306999,-285.301863,-285.300919,-285.33518,19.259,-1110.757445954,-1117.31114995,-1123.237972455,-1039.687031632,0.2237
9.54923,3.68153,2.66498,1.6737,43.75,-0.2057,0.0107,455.3577,0.075457,-301.373831,-301.368911,-301.367967,-301.401842,17.986,-1004.090956098,-1009.891021785,-1015.224848285,-939.291239213,0.2164
8.97547,3.51643,2.52657,1.6811,47.51,-0.1864,0.05,480.4033,0.086407,-285.316421,-285.311084,-285.31014,-285.344731,19.995,-1116.669835752,-1123.097410439,-1129.024232944,-1045.680370091,0.2364
9.37443,3.72661,2.66657,2.8207,43.71,-0.2006,0.0315,450.9127,0.075668,-301.385442,-301.380615,-301.379671,-301.413294,18.065,-1011.376963097,-1017.235387121,-1022.569213621,-946.477472281,0.2321
9.6847,3.7549,2.70582,0.4508,39.79,-0.2242,0.001,435.5044,0.063161,-321.252793,-321.24821,-321.247265,-321.280543,16.639,-940.409460251,-945.532443727,-950.272646713,-882.18352765,0.2252
8.71953,3.56689,2.57362,2.0318,55.54,-0.2006,0.0463,510.1975,0.110002,-249.387499,-249.381908,-249.380963,-249.416542,20.193,-1297.605153303,-1305.651073701,-1312.763260707,-1213.960713639,0.2469
9.19623,3.61466,2.63799,3.9054,51.11,-0.2216,0.0324,488.8221,0.098859,-265.44727,-265.441887,-265.440943,-265.476219,18.783,-1186.507822398,-1193.795084415,-1200.314902925,-1109.181770855,0.2541
5.71227,5.71175,2.85601,0.0,57.28,-0.2475,0.0029,456.6788,0.100175,-232.164586,-232.160188,-232.159244,-232.192047,17.214,-1306.672030844,-1314.578644244,-1321.098462754,-1229.028459747,0.2503
6.06065,5.83683,2.97332,2.1103,53.03,-0.2518,-0.0225,432.2254,0.088683,-248.211932,-248.207665,-248.206721,-248.239325,16.093,-1187.777900614,-1194.87753744,-1200.804359945,-1116.469032872,0.2293
6.4337,5.94958,3.09109,0.0,49.2,-0.2493,-0.0511,408.933,0.07674,-264.255612,-264.251446,-264.250502,-264.282954,15.146,-1066.58332239,-1072.857157372,-1078.190983872,-1001.619825656,0.1982
6.30165,6.09672,3.09875,2.2031,48.47,-0.2531,-0.0415,408.2875,0.076933,-264.261826,-264.257646,-264.256702,-264.289179,15.138,-1070.482663316,-1076.747713172,-1082.081539672,-1005.526069181,0.2116
6.4674,6.46702,3.2336,0.0001,43.74,-0.2768,-0.0554,384.8085,0.065246,-280.31408,-280.30997,-280.309026,-280.341405,14.209,-954.668347258,-960.088142491,-964.828972986,-896.071556838,0.2214
4.51049,2.68409,2.68378,0.6082,62.05,-0.2585,0.0629,624.7654,0.140054,-234.476516,-234.468849,-234.467905,-234.506959,28.513,-1501.725673386,-1511.135170841,-1520.026973371,-1399.211410583,0.3214
4.48834,2.74542,2.74525,3.9525,56.9,-0.3156,0.0438,602.0353,0.129886,-250.585843,-250.578524,-250.57758,-250.616127,26.404,-1421.725178485,-1430.463868819,-1438.762675344,-1325.488515718,0.3594
4.64233,2.79473,2.74828,2.8519,53.67,-0.2675,0.0349,580.9124,0.119019,-266.630629,-266.623452,-266.622508,-266.660779,25.93,-1301.224625215,-1309.163241574,-1316.869052094,-1211.281250209,0.3024
4.76694,2.76751,2.71134,1.7721,54.93,-0.2589,0.0425,587.1297,0.116168,-270.399081,-270.391629,-270.390685,-270.429359,27.393,-1316.801281122,-1324.5679600151,-1332.273770535,-1227.298417434,0.3014
4.7465,2.83377,2.77452,4.8465,49.98,-0.2931,0.0216,564.648,0.105718,-286.506282,-286.499096,-286.498152,-286.5365,25.46,-1235.466702087,-1242.511118121,-1249.623932636,-1152.303561826,0.3148
4.42313,2.76203,2.72257,2.5692,56.92,-0.247,-0.0179,611.1634,0.139975,-271.656372,-271.648691,-271.647747,-271.687368,27.295,-1477.911079327,-1487.311164147,-1496.202966677,-1375.487805329,0.2291
4.6175,2.83829,2.80928,2.8176,49.7,-0.2523,-0.0258,570.0556,0.115843,-307.582044,-307.57441,-307.573465,-307.613529,26.432,-1294.936357526,-1302.588202272,-1310.293385283,-1205.9348735291,0.2265
4.38057,2.60111,2.59415,1.3469,59.72,-0.2638,0.0725,650.4504,0.163869,-272.841336,-272.83319,-272.832246,-272.872437,29.797,-1593.635034089,-1604.520432712,-1614.598227252,-1477.906686764,0.3363
4.50357,2.67369,2.67044,0.1987,52.67,-0.2619,0.0727,609.3369,0.139933,-308.769557,-308.761514,-308.76057,-308.800675,28.879,-1412.2598327291,-1421.432131782,-1430.323934312,-1309.657091157,0.3346
4.2679,2.47516,2.46634,0.0414,66.63,-0.3031,0.0748,704.4105,0.187572,-236.917458,-236.909222,-236.908277,-236.948672,30.906,-1777.735507036,-1790.342162846,-1801.605321887,-1648.963130128,0.378
4.5327,2.58644,2.52034,1.3435,59.74,-0.2601,0.0658,660.7696,0.163685,-272.84753,-272.839427,-272.838483,-272.878675,29.948,-1597.521824835,-1608.434206345,-1618.512000885,-1481.821087906,0.3259
4.35981,2.71989,2.7163,1.0896,60.03,-0.2455,0.079,644.1742,0.163225,-272.835594,-272.827416,-272.826471,-272.867062,29.597,-1590.031877411,-1600.897195746,-1610.974362777,-1474.533825889,0.3245
9.59568,1.744,1.50329,3.5644,56.61,-0.2532,-0.0449,786.3721,0.093473,-269.230258,-269.222736,-269.221792,-269.263526,23.826,-1211.205949129,-1217.151596904,-1223.671415414,-1136.950299123,0.2082
10.67595,1.75821,1.52399,4.0759,52.6,-0.2502,-0.016,756.8071,0.082966,-285.30044,-285.292874,-285.29193,-285.334226,23.663,-1106.641614423,-1111.670471549,-1117.597294054,-1039.088388046,0.2342
7.4644,1.70877,1.47982,0.1156,65.24,-0.2404,0.0633,861.2875,0.140828,-234.486176,-234.478004,-234.477059,-234.519337,27.581,-1507.787410326,-1516.880015736,-1525.771190757,-1406.978716985,0.3036
8.01526,1.71359,1.49741,1.89,57.94,-0.2492,0.0416,819.2949,0.117252,-270.408713,-270.400789,-270.399845,-270.441577,26.384,-1322.84544781,-1330.315942455,-1338.021752975,-1234.965322396,0.2908
